"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Pinus ponderosa","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Travers, S.E., Dunnell, K.L. 2009. First-flowering dates of plants in the Northern Great Plains. Ecology 90:2332.","Steven Travers","steven.travers@ndsu.edu","Pinus scopulorum","Pinaceae Pinus scopulorum","Pinaceae","Pinus scopulorum","(Engelm.) Lemmon","gymnosperms (conifers)",NA,"Synonym","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa var. scopulorum","Pinus ponderosa scopulorum","Engelm.","Pinus ponderosa var. scopulorum Engelm.","Pinus ponderosa var. scopulorum","public",3262154
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","9.8","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480455
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","14","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480457
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","16.5","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480458
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","12.9","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480460
"Pinus ponderosa","leaf carbon content per leaf dry mass","572.5","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480466
"Pinus ponderosa","leaf carbon content per leaf dry mass","594","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480467
"Pinus ponderosa","leaf carbon content per leaf dry mass","561.3","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480468
"Pinus ponderosa","leaf carbon content per leaf dry mass","551.1","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480469
"Pinus ponderosa","leaf carbon content per leaf dry mass","545.9","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480470
"Pinus ponderosa","leaf carbon content per leaf dry mass","498","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480471
"Pinus ponderosa","leaf phosphorus content per leaf dry mass","2.15806","mg.g-1","Phosphorus concentrations of all tissue samples were measured by ashing the sample (300Â°C for 30 min followed by 550Â°C for 2 h) and extracting with 5 mol/L sulfuric acid, followed by molybdate-blue colorimetry (DeMott et al. 1998).",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.n3s2m","Nidzgorski DA, Hobbie SE (2016) Urban trees reduce nutrient leaching to groundwater. Ecological Applications 26(5): 1566-1580 http://dx.doi.org/10.1002/15-0976","Nidzgorski DA","dnidz@civiceco.org","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480504
"Pinus ponderosa","leaf carbon content per leaf dry mass","516.5375","mg.g-1","We measured total leaf C and N using a Variomax CN combustion analyzer (Elementar Analysensysteme, GmbH, Haunau, Germany).",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.n3s2m","Nidzgorski DA, Hobbie SE (2016) Urban trees reduce nutrient leaching to groundwater. Ecological Applications 26(5): 1566-1580 http://dx.doi.org/10.1002/15-0976","Nidzgorski DA","dnidz@civiceco.org","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3480505
"Pinus ponderosa","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Travers, S.E., Dunnell, K.L. 2009. First-flowering dates of plants in the Northern Great Plains. Ecology 90:2332.","Steven Travers","steven.travers@ndsu.edu","Pinus scopulorum","Pinaceae Pinus scopulorum","Pinaceae","Pinus scopulorum","(Engelm.) Lemmon","gymnosperms (conifers)",NA,"Synonym","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa var. scopulorum","Pinus ponderosa scopulorum","Engelm.","Pinus ponderosa var. scopulorum Engelm.","Pinus ponderosa var. scopulorum","public",3657401
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","9.8","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3657642
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","8.8","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3657643
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","15.88391","mg.g-1","We measured total leaf C and N using a Variomax CN combustion analyzer (Elementar Analysensysteme, GmbH, Haunau, Germany).",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.n3s2m","Nidzgorski DA, Hobbie SE (2016) Urban trees reduce nutrient leaching to groundwater. Ecological Applications 26(5): 1566-1580 http://dx.doi.org/10.1002/15-0976","Nidzgorski DA","dnidz@civiceco.org","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3657644
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","20.9","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3657645
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","15.5","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3657648
"Pinus ponderosa","leaf nitrogen content per leaf dry mass","13.3","mg.g-1","All samples were dried at 60 Â°C, ground using a Thomas WileyÂ® Mini-Mill (Thomas Scientific, Swedesboro, New Jersey, USA), passed through a 40-Âµm mesh and stored at room temperature until loaded into 9 mm Ã 5 mm tin capsules. Leaf, root, EcM and soil samples were sent to the Duke Environmental Stable Isotope Laboratory in April 2011 for analysis of d13C, d15N, %C and %N.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.gd905","Hess LJT, Austin AT (2014) Pinus ponderosa alters nitrogen dynamics and diminishes the climate footprint in natural ecosystems of Patagonia. Journal of Ecology 102(3): 610-621. http://dx.doi.org/10.1111/1365-2745.12228","Austin AT","austin@ifeva.edu.ar","Pinus ponderosa","Pinus ponderosa","Pinaceae","Pinus ponderosa","P. Lawson & C. Lawson","gymnosperms (conifers)",NA,"Accepted","Accepted","Pinaceae","Pinus","ponderosa","Pinus ponderosa","Pinus ponderosa","P. Lawson & C. Lawson","Pinus ponderosa P. Lawson & C. Lawson","Pinus ponderosa","public",3657649
